GIP_GXP,TRADING_DATE,TRADING_PERIOD,PRICE
OTA2201,17/01/07,2,31
OTA2201,17/01/07,3,29.2
OTA2201,17/01/07,4,25.56
OTA2201,17/01/07,5,30.36
OTA2201,17/01/07,6,30.07
OTA2201,17/01/07,7,31.5
OTA2201,17/01/07,8,30.87
OTA2201,17/01/07,9,30.99
OTA2201,17/01/07,10,30.72
OTA2201,17/01/07,11,31.45
OTA2201,17/01/07,12,31.9
OTA2201,17/01/07,13,31.1
OTA2201,17/01/07,14,32.76
OTA2201,17/01/07,15,33.8
OTA2201,17/01/07,16,33.41
OTA2201,17/01/07,17,35.85
OTA2201,17/01/07,18,39.12
OTA2201,17/01/07,19,39.03
OTA2201,17/01/07,20,39.03
OTA2201,17/01/07,21,35.67
OTA2201,17/01/07,22,35.77
OTA2201,17/01/07,23,35.68
OTA2201,17/01/07,24,35.68
OTA2201,17/01/07,25,35.65
OTA2201,17/01/07,26,35.61
OTA2201,17/01/07,27,35.76
OTA2201,17/01/07,28,36.63
OTA2201,17/01/07,29,36.56
OTA2201,17/01/07,30,36.14
OTA2201,17/01/07,31,36.84
OTA2201,17/01/07,32,36.69
OTA2201,17/01/07,33,32.72
OTA2201,17/01/07,34,32.42
OTA2201,17/01/07,35,32.33
OTA2201,17/01/07,36,34.39
OTA2201,17/01/07,37,31.45
OTA2201,17/01/07,38,31.36
OTA2201,17/01/07,39,26.4
OTA2201,17/01/07,40,31.16
OTA2201,17/01/07,41,26.4
OTA2201,17/01/07,42,28.05
OTA2201,17/01/07,43,31.43
OTA2201,17/01/07,44,31.42
OTA2201,17/01/07,45,35.67
OTA2201,17/01/07,46,31.84
OTA2201,17/01/07,47,26.27
OTA2201,17/01/07,48,31
OTA2201,18/01/07,1,31.22
OTA2201,18/01/07,2,31.3
OTA2201,18/01/07,3,31.28
OTA2201,18/01/07,4,32.35
OTA2201,18/01/07,5,31.71
OTA2201,18/01/07,6,31.02
OTA2201,18/01/07,7,30.9
OTA2201,18/01/07,8,33.43
OTA2201,18/01/07,9,31.24
OTA2201,18/01/07,10,31.45
OTA2201,18/01/07,11,37.37
OTA2201,18/01/07,12,34.44
OTA2201,18/01/07,13,34.45
OTA2201,18/01/07,14,33.08
OTA2201,18/01/07,15,39.54
OTA2201,18/01/07,16,35.86
OTA2201,18/01/07,17,36.35
OTA2201,18/01/07,18,39.78
OTA2201,18/01/07,19,40.18
OTA2201,18/01/07,20,40.22
OTA2201,18/01/07,21,38.02
OTA2201,18/01/07,22,39.92
OTA2201,18/01/07,23,40.21
OTA2201,18/01/07,24,39.77
OTA2201,18/01/07,25,40.21
OTA2201,18/01/07,26,40.21
OTA2201,18/01/07,27,40.21
OTA2201,18/01/07,28,38.77
OTA2201,18/01/07,29,40.26
OTA2201,18/01/07,30,40.24
OTA2201,18/01/07,31,40.25
OTA2201,18/01/07,32,41.2
OTA2201,18/01/07,33,40.83
OTA2201,18/01/07,34,39.78
OTA2201,18/01/07,35,38.75
OTA2201,18/01/07,36,37.59
OTA2201,18/01/07,37,28.13
OTA2201,18/01/07,38,27.91
OTA2201,18/01/07,39,27.83
OTA2201,18/01/07,40,26.21
OTA2201,18/01/07,41,26.21
OTA2201,18/01/07,42,27.81
OTA2201,18/01/07,43,28.56
OTA2201,18/01/07,44,36.73
OTA2201,18/01/07,45,38.82
OTA2201,18/01/07,46,36.93
OTA2201,18/01/07,47,37.76
OTA2201,18/01/07,48,35.47
OTA2201,19/01/07,1,37.91
OTA2201,19/01/07,2,36.03
OTA2201,19/01/07,3,38.03
OTA2201,19/01/07,4,37.99
OTA2201,19/01/07,5,38.02
OTA2201,19/01/07,6,38.02
OTA2201,19/01/07,7,36.88
OTA2201,19/01/07,8,37.86
OTA2201,19/01/07,9,35.95
OTA2201,19/01/07,10,35.92
OTA2201,19/01/07,11,35.98
OTA2201,19/01/07,12,36.55
OTA2201,19/01/07,13,34.4
OTA2201,19/01/07,14,39.1
OTA2201,19/01/07,15,40.5
OTA2201,19/01/07,16,41.35
OTA2201,19/01/07,17,41.33
OTA2201,19/01/07,18,42.8
OTA2201,19/01/07,19,44.21
OTA2201,19/01/07,20,42.47
OTA2201,19/01/07,21,42.73
OTA2201,19/01/07,22,42.64
OTA2201,19/01/07,23,48.63
OTA2201,19/01/07,24,48.83
OTA2201,19/01/07,25,47.92
OTA2201,19/01/07,26,42.89
OTA2201,19/01/07,27,41.74
OTA2201,19/01/07,28,46.49
OTA2201,19/01/07,29,41.26
OTA2201,19/01/07,30,40.84
OTA2201,19/01/07,31,41.28
OTA2201,19/01/07,32,41.65
OTA2201,19/01/07,33,41.13
OTA2201,19/01/07,34,37.85
OTA2201,19/01/07,35,39.36
OTA2201,19/01/07,36,34.91
OTA2201,19/01/07,37,33.75
OTA2201,19/01/07,38,32.73
OTA2201,19/01/07,39,34.06
OTA2201,19/01/07,40,28.16
OTA2201,19/01/07,41,26.72
OTA2201,19/01/07,42,26.55
OTA2201,19/01/07,43,28.32
OTA2201,19/01/07,44,28.1
OTA2201,19/01/07,45,35.83
OTA2201,19/01/07,46,37.17
OTA2201,19/01/07,47,36.1
OTA2201,19/01/07,48,34.72
OTA2201,20/01/07,1,37.5
OTA2201,20/01/07,2,33.53
OTA2201,20/01/07,3,33.48
OTA2201,20/01/07,4,33.49
OTA2201,20/01/07,5,33.44
OTA2201,20/01/07,6,33.22
OTA2201,20/01/07,7,32.89
OTA2201,20/01/07,8,32.59
OTA2201,20/01/07,9,34.52
OTA2201,20/01/07,10,34.46
OTA2201,20/01/07,11,34.5
OTA2201,20/01/07,12,34.4
OTA2201,20/01/07,13,33.35
OTA2201,20/01/07,14,32.82
OTA2201,20/01/07,15,32.3
OTA2201,20/01/07,16,33.07
OTA2201,20/01/07,17,33.2
OTA2201,20/01/07,18,32.61
OTA2201,20/01/07,19,33.24
OTA2201,20/01/07,20,34.54
OTA2201,20/01/07,21,35.65
OTA2201,20/01/07,22,34.17
OTA2201,20/01/07,23,35.27
OTA2201,20/01/07,24,34.9
OTA2201,20/01/07,25,26.97
OTA2201,20/01/07,26,22.81
OTA2201,20/01/07,27,22.81
OTA2201,20/01/07,28,24.42
OTA2201,20/01/07,29,25.76
OTA2201,20/01/07,30,25.65
OTA2201,20/01/07,31,27.95
OTA2201,20/01/07,32,27.75
OTA2201,20/01/07,33,26.03
OTA2201,20/01/07,34,29.41
OTA2201,20/01/07,35,24.71
OTA2201,20/01/07,36,23.69
OTA2201,20/01/07,37,23.41
OTA2201,20/01/07,38,23.14
OTA2201,20/01/07,39,22.83
OTA2201,20/01/07,40,23.13
OTA2201,20/01/07,41,22.82
OTA2201,20/01/07,42,22.83
OTA2201,20/01/07,43,22.93
OTA2201,20/01/07,44,22.26
OTA2201,20/01/07,45,23.39
OTA2201,20/01/07,46,23.02
OTA2201,20/01/07,47,23.1
OTA2201,20/01/07,48,22.94
OTA2201,21/01/07,1,22.36
OTA2201,21/01/07,2,22.26
OTA2201,21/01/07,3,22.73
OTA2201,21/01/07,4,22.77
OTA2201,21/01/07,5,26.36
OTA2201,21/01/07,6,25.38
OTA2201,21/01/07,7,25.38
OTA2201,21/01/07,8,25.34
OTA2201,21/01/07,9,21.43
OTA2201,21/01/07,10,21.41
OTA2201,21/01/07,11,25.38
OTA2201,21/01/07,12,15.25
OTA2201,21/01/07,13,15.76
OTA2201,21/01/07,14,15.76
OTA2201,21/01/07,15,21.69
OTA2201,21/01/07,16,21.35
OTA2201,21/01/07,17,19.19
OTA2201,21/01/07,18,21.57
OTA2201,21/01/07,19,22.08
OTA2201,21/01/07,20,22.42
OTA2201,21/01/07,21,22.83
OTA2201,21/01/07,22,23.21
OTA2201,21/01/07,23,23.45
OTA2201,21/01/07,24,29.6
OTA2201,21/01/07,25,28.88
OTA2201,21/01/07,26,28.01
OTA2201,21/01/07,27,22.88
OTA2201,21/01/07,28,22.43
OTA2201,21/01/07,29,22.1
OTA2201,21/01/07,30,22.1
OTA2201,21/01/07,31,22.42
OTA2201,21/01/07,32,22.42
OTA2201,21/01/07,33,21.55
OTA2201,21/01/07,34,21.85
OTA2201,21/01/07,35,22.59
OTA2201,21/01/07,36,23
OTA2201,21/01/07,37,23.47
OTA2201,21/01/07,38,23.76
OTA2201,21/01/07,39,23.04
OTA2201,21/01/07,40,24.14
OTA2201,21/01/07,41,24.13
OTA2201,21/01/07,42,24.13
OTA2201,21/01/07,43,30.69
OTA2201,21/01/07,44,29.57
OTA2201,21/01/07,45,32.81
OTA2201,21/01/07,46,33.34
OTA2201,21/01/07,47,30.24
OTA2201,21/01/07,48,28.18
OTA2201,22/01/07,1,21.76
OTA2201,22/01/07,2,21.65
OTA2201,22/01/07,3,20.45
OTA2201,22/01/07,4,17.3
OTA2201,22/01/07,5,17.34
OTA2201,22/01/07,6,17.25
OTA2201,22/01/07,7,17.21
OTA2201,22/01/07,8,17.18
OTA2201,22/01/07,9,17.09
OTA2201,22/01/07,10,17.09
OTA2201,22/01/07,11,17.31
OTA2201,22/01/07,12,17.17
OTA2201,22/01/07,13,21.67
OTA2201,22/01/07,14,19.29
OTA2201,22/01/07,15,20.11
OTA2201,22/01/07,16,22.57
OTA2201,22/01/07,17,22.87
OTA2201,22/01/07,18,25.61
OTA2201,22/01/07,19,25.8
OTA2201,22/01/07,20,25.77
OTA2201,22/01/07,21,26.02
OTA2201,22/01/07,22,31.79
OTA2201,22/01/07,23,39.53
OTA2201,22/01/07,24,39.51
OTA2201,22/01/07,25,31.93
OTA2201,22/01/07,26,35.84
OTA2201,22/01/07,27,31.41
OTA2201,22/01/07,28,35.26
OTA2201,22/01/07,29,36.61
OTA2201,22/01/07,30,39.56
OTA2201,22/01/07,31,39.93
OTA2201,22/01/07,32,39.63
OTA2201,22/01/07,33,39.64
OTA2201,22/01/07,34,34.99
OTA2201,22/01/07,35,33.99
OTA2201,22/01/07,36,34.04
OTA2201,22/01/07,37,32.49
OTA2201,22/01/07,38,33.57
OTA2201,22/01/07,39,32.91
OTA2201,22/01/07,40,31.86
OTA2201,22/01/07,41,34.14
OTA2201,22/01/07,42,31.17
OTA2201,22/01/07,43,33.19
OTA2201,22/01/07,44,31.83
OTA2201,22/01/07,45,25.13
OTA2201,22/01/07,46,32.45
OTA2201,22/01/07,47,33.29
OTA2201,22/01/07,48,31.64
OTA2201,23/01/07,1,22.32
OTA2201,23/01/07,2,29.46
OTA2201,23/01/07,3,29.54
OTA2201,23/01/07,4,30.34
OTA2201,23/01/07,5,30.36
OTA2201,23/01/07,6,30.15
OTA2201,23/01/07,7,29.4
OTA2201,23/01/07,8,29.4
OTA2201,23/01/07,9,32.04
OTA2201,23/01/07,10,31.47
OTA2201,23/01/07,11,32.15
OTA2201,23/01/07,12,32.51
OTA2201,23/01/07,13,28.17
OTA2201,23/01/07,14,27.42
OTA2201,23/01/07,15,27.74
OTA2201,23/01/07,16,29.13
OTA2201,23/01/07,17,29.17
OTA2201,23/01/07,18,31.84
OTA2201,23/01/07,19,32.12
OTA2201,23/01/07,20,29.23
OTA2201,23/01/07,21,28.17
OTA2201,23/01/07,22,40.31
OTA2201,23/01/07,23,46.62
OTA2201,23/01/07,24,46.63
OTA2201,23/01/07,25,42.24
OTA2201,23/01/07,26,46.65
OTA2201,23/01/07,27,46.64
OTA2201,23/01/07,28,39.49
OTA2201,23/01/07,29,42.16
OTA2201,23/01/07,30,35.05
OTA2201,23/01/07,31,35.31
OTA2201,23/01/07,32,40.95
OTA2201,23/01/07,33,40.94
OTA2201,23/01/07,34,40.9
OTA2201,23/01/07,35,41.02
OTA2201,23/01/07,36,40.65
OTA2201,23/01/07,37,37.09
OTA2201,23/01/07,38,35.85
OTA2201,23/01/07,39,40.01
OTA2201,23/01/07,40,35
OTA2201,23/01/07,41,35.01
OTA2201,23/01/07,42,35.62
OTA2201,23/01/07,43,35.95
OTA2201,23/01/07,44,35.81
OTA2201,23/01/07,45,26.47
OTA2201,23/01/07,46,32.15
OTA2201,23/01/07,47,33.36
OTA2201,23/01/07,48,27.73
OTA2201,24/01/07,1,27.46
OTA2201,24/01/07,2,28.07
OTA2201,24/01/07,3,30.42
OTA2201,24/01/07,4,30.05
OTA2201,24/01/07,5,30.94
OTA2201,24/01/07,6,32.77
OTA2201,24/01/07,7,32.45
OTA2201,24/01/07,8,33.45
OTA2201,24/01/07,9,33.45
OTA2201,24/01/07,10,35.72
OTA2201,24/01/07,11,36.11
OTA2201,24/01/07,12,34.47
OTA2201,24/01/07,13,34.83
OTA2201,24/01/07,14,34.22
OTA2201,24/01/07,15,35.29
OTA2201,24/01/07,16,40.44
OTA2201,24/01/07,17,40.23
OTA2201,24/01/07,18,41.37
OTA2201,24/01/07,19,40.81
OTA2201,24/01/07,20,40.26
OTA2201,24/01/07,21,39.29
OTA2201,24/01/07,22,39.25
OTA2201,24/01/07,23,40.47
OTA2201,24/01/07,24,40.71
OTA2201,24/01/07,25,41.06
OTA2201,24/01/07,26,40.47
OTA2201,24/01/07,27,40.47
OTA2201,24/01/07,28,38.29
OTA2201,24/01/07,29,38.29
OTA2201,24/01/07,30,39.38
OTA2201,24/01/07,31,40.48
OTA2201,24/01/07,32,40.94
OTA2201,24/01/07,33,40.48
OTA2201,24/01/07,34,37.07
OTA2201,24/01/07,35,36.56
OTA2201,24/01/07,36,36.71
OTA2201,24/01/07,37,35.44
OTA2201,24/01/07,38,35.13
OTA2201,24/01/07,39,32.11
OTA2201,24/01/07,40,26.43
OTA2201,24/01/07,41,26.44
OTA2201,24/01/07,42,31.05
OTA2201,24/01/07,43,35.26
OTA2201,24/01/07,44,26.54
OTA2201,24/01/07,45,25.91
OTA2201,24/01/07,46,26.02
OTA2201,24/01/07,47,25.66
OTA2201,24/01/07,48,25.24
OTA2201,25/01/07,1,26.09
OTA2201,25/01/07,2,26.09
OTA2201,25/01/07,3,26.18
OTA2201,25/01/07,4,26.49
OTA2201,25/01/07,5,26.21
OTA2201,25/01/07,6,25.91
OTA2201,25/01/07,7,25.94
OTA2201,25/01/07,8,26.15
OTA2201,25/01/07,9,26.3
OTA2201,25/01/07,10,29.48
OTA2201,25/01/07,11,30.42
OTA2201,25/01/07,12,26.68
OTA2201,25/01/07,13,26.46
OTA2201,25/01/07,14,25.95
OTA2201,25/01/07,15,34.35
OTA2201,25/01/07,16,37.65
OTA2201,25/01/07,17,41.04
OTA2201,25/01/07,18,41.07
OTA2201,25/01/07,19,41.31
OTA2201,25/01/07,20,41.16
OTA2201,25/01/07,21,41.08
OTA2201,25/01/07,22,41.49
OTA2201,25/01/07,23,41.94
OTA2201,25/01/07,24,41.47
OTA2201,25/01/07,25,40.5
OTA2201,25/01/07,26,41.46
OTA2201,25/01/07,27,42.2
OTA2201,25/01/07,28,42.04
OTA2201,25/01/07,29,42.04
OTA2201,25/01/07,30,38.4
OTA2201,25/01/07,31,41.5
OTA2201,25/01/07,32,40.44
OTA2201,25/01/07,33,40.24
OTA2201,25/01/07,34,42.55
OTA2201,25/01/07,35,41.92
OTA2201,25/01/07,36,41.93
OTA2201,25/01/07,37,32.3
OTA2201,25/01/07,38,32.27
OTA2201,25/01/07,39,32.05
OTA2201,25/01/07,40,31.88
OTA2201,25/01/07,41,36.01
OTA2201,25/01/07,42,35.25
OTA2201,25/01/07,43,35.38
OTA2201,25/01/07,44,35.01
OTA2201,25/01/07,45,30.86
OTA2201,25/01/07,46,30.35
OTA2201,25/01/07,47,29.74
OTA2201,25/01/07,48,29.44
OTA2201,26/01/07,1,29.19
OTA2201,26/01/07,2,25.82
OTA2201,26/01/07,3,25.82
OTA2201,26/01/07,4,29.53
OTA2201,26/01/07,5,29.26
OTA2201,26/01/07,6,25.83
OTA2201,26/01/07,7,26.48
OTA2201,26/01/07,8,26.39
OTA2201,26/01/07,9,30.38
OTA2201,26/01/07,10,34.62
OTA2201,26/01/07,11,26.5
OTA2201,26/01/07,12,26.52
OTA2201,26/01/07,13,29.67
OTA2201,26/01/07,14,31.24
OTA2201,26/01/07,15,33.17
OTA2201,26/01/07,16,40.5
OTA2201,26/01/07,17,41.43
OTA2201,26/01/07,18,41.48
OTA2201,26/01/07,19,41.63
OTA2201,26/01/07,20,41.65
OTA2201,26/01/07,21,41.45
OTA2201,26/01/07,22,40.76
OTA2201,26/01/07,23,42.28
OTA2201,26/01/07,24,41.5
OTA2201,26/01/07,25,40.48
OTA2201,26/01/07,26,42
OTA2201,26/01/07,27,42.27
OTA2201,26/01/07,28,40.89
OTA2201,26/01/07,29,40.24
OTA2201,26/01/07,30,40.34
OTA2201,26/01/07,31,40.36
OTA2201,26/01/07,32,40.26
OTA2201,26/01/07,33,39.26
OTA2201,26/01/07,34,32.73
OTA2201,26/01/07,35,32.26
OTA2201,26/01/07,36,31.39
OTA2201,26/01/07,37,31.16
OTA2201,26/01/07,38,31.02
OTA2201,26/01/07,39,31.15
OTA2201,26/01/07,40,29.81
OTA2201,26/01/07,41,28.66
OTA2201,26/01/07,42,29.3
OTA2201,26/01/07,43,31.06
OTA2201,26/01/07,44,30.75
OTA2201,26/01/07,45,29.73
OTA2201,26/01/07,46,30.12
OTA2201,26/01/07,47,29.35
OTA2201,26/01/07,48,29.12
OTA2201,27/01/07,1,28.3
OTA2201,27/01/07,2,28.46
OTA2201,27/01/07,3,28.2
OTA2201,27/01/07,4,28.27
OTA2201,27/01/07,5,25.33
OTA2201,27/01/07,6,29.48
OTA2201,27/01/07,7,31
OTA2201,27/01/07,8,31.76
OTA2201,27/01/07,9,30.71
OTA2201,27/01/07,10,30.42
OTA2201,27/01/07,11,30.58
OTA2201,27/01/07,12,30.39
OTA2201,27/01/07,13,30.7
OTA2201,27/01/07,14,25.34
OTA2201,27/01/07,15,25.38
OTA2201,27/01/07,16,30.38
OTA2201,27/01/07,17,30.56
OTA2201,27/01/07,18,30.95
OTA2201,27/01/07,19,30.74
OTA2201,27/01/07,20,30.74
OTA2201,27/01/07,21,31.86
OTA2201,27/01/07,22,31.17
OTA2201,27/01/07,23,31.88
OTA2201,27/01/07,24,32.12
OTA2201,27/01/07,25,30.79
OTA2201,27/01/07,26,29.9
OTA2201,27/01/07,27,26.32
OTA2201,27/01/07,28,26.71
OTA2201,27/01/07,29,26.48
OTA2201,27/01/07,30,26.45
OTA2201,27/01/07,31,26.37
OTA2201,27/01/07,32,27.04
OTA2201,27/01/07,33,27.01
OTA2201,27/01/07,34,26.96
OTA2201,27/01/07,35,26.96
OTA2201,27/01/07,36,27.44
OTA2201,27/01/07,37,26.72
OTA2201,27/01/07,38,25.34
OTA2201,27/01/07,39,25.38
OTA2201,27/01/07,40,25.49
OTA2201,27/01/07,41,25.64
OTA2201,27/01/07,42,27.06
OTA2201,27/01/07,43,27.33
OTA2201,27/01/07,44,26.94
OTA2201,27/01/07,45,26.64
OTA2201,27/01/07,46,26.78
OTA2201,27/01/07,47,27.37
OTA2201,27/01/07,48,27.34
OTA2201,28/01/07,1,24.59
OTA2201,28/01/07,2,24.59
OTA2201,28/01/07,3,24.46
OTA2201,28/01/07,4,24.59
OTA2201,28/01/07,5,34.78
OTA2201,28/01/07,6,35.05
OTA2201,28/01/07,7,34.89
OTA2201,28/01/07,8,31.31
OTA2201,28/01/07,9,30.85
OTA2201,28/01/07,10,29.69
OTA2201,28/01/07,11,29.72
OTA2201,28/01/07,12,34.78
OTA2201,28/01/07,13,23.62
OTA2201,28/01/07,14,29.4
OTA2201,28/01/07,15,27.96
OTA2201,28/01/07,16,29.17
OTA2201,28/01/07,17,28.07
OTA2201,28/01/07,18,27.27
OTA2201,28/01/07,19,27.67
OTA2201,28/01/07,20,27.85
OTA2201,28/01/07,21,30.4
OTA2201,28/01/07,22,26.03
OTA2201,28/01/07,23,29.66
OTA2201,28/01/07,24,29.9
OTA2201,28/01/07,25,28.58
OTA2201,28/01/07,26,27.59
OTA2201,28/01/07,27,30.01
OTA2201,28/01/07,28,28.29
OTA2201,28/01/07,29,26.86
OTA2201,28/01/07,30,28.59
OTA2201,28/01/07,31,26.37
OTA2201,28/01/07,32,26.39
OTA2201,28/01/07,33,28.85
OTA2201,28/01/07,34,26.37
OTA2201,28/01/07,35,26.9
OTA2201,28/01/07,36,29.5
OTA2201,28/01/07,37,27
OTA2201,28/01/07,38,26.94
OTA2201,28/01/07,39,26.29
OTA2201,28/01/07,40,26.52
OTA2201,28/01/07,41,26.6
OTA2201,28/01/07,42,27.2
OTA2201,28/01/07,43,30.01
OTA2201,28/01/07,44,26.69
OTA2201,28/01/07,45,26.34
OTA2201,28/01/07,46,26.61
OTA2201,28/01/07,47,26.6
OTA2201,28/01/07,48,26.03
OTA2201,29/01/07,1,26.51
OTA2201,29/01/07,2,25.61
OTA2201,29/01/07,3,23.4
OTA2201,29/01/07,4,28.93
OTA2201,29/01/07,5,28.68
OTA2201,29/01/07,6,29.12
OTA2201,29/01/07,7,28.65
OTA2201,29/01/07,8,28.5
OTA2201,29/01/07,9,28.5
OTA2201,29/01/07,10,25.52
OTA2201,29/01/07,11,29
OTA2201,29/01/07,12,24.16
OTA2201,29/01/07,13,24.56
OTA2201,29/01/07,14,24.53
OTA2201,29/01/07,15,23.17
OTA2201,29/01/07,16,24.32
OTA2201,29/01/07,17,25.89
OTA2201,29/01/07,18,31.09
OTA2201,29/01/07,19,31.86
OTA2201,29/01/07,20,31.77
OTA2201,29/01/07,21,28.67
OTA2201,29/01/07,22,30.57
OTA2201,29/01/07,23,27.14
OTA2201,29/01/07,24,27.14
OTA2201,29/01/07,25,35.51
OTA2201,29/01/07,26,35.14
OTA2201,29/01/07,27,33.88
OTA2201,29/01/07,28,35.04
OTA2201,29/01/07,29,30.53
OTA2201,29/01/07,30,30.7
OTA2201,29/01/07,31,33.25
OTA2201,29/01/07,32,34.84
OTA2201,29/01/07,33,34.99
OTA2201,29/01/07,34,35.81
OTA2201,29/01/07,35,35.17
OTA2201,29/01/07,36,34.99
OTA2201,29/01/07,37,33.74
OTA2201,29/01/07,38,35.15
OTA2201,29/01/07,39,35.65
OTA2201,29/01/07,40,27.64
OTA2201,29/01/07,41,27.1
OTA2201,29/01/07,42,28.17
OTA2201,29/01/07,43,31.58
OTA2201,29/01/07,44,27.71
OTA2201,29/01/07,45,30.42
OTA2201,29/01/07,46,25.31
OTA2201,29/01/07,47,25.24
OTA2201,29/01/07,48,25.4
OTA2201,30/01/07,1,24.99
OTA2201,30/01/07,2,24.64
OTA2201,30/01/07,3,24.81
OTA2201,30/01/07,4,25.61
OTA2201,30/01/07,5,24.62
OTA2201,30/01/07,6,30.4
OTA2201,30/01/07,7,23.84
OTA2201,30/01/07,8,23.84
OTA2201,30/01/07,9,28.56
OTA2201,30/01/07,10,23.95
OTA2201,30/01/07,11,32.41
OTA2201,30/01/07,12,28.05
OTA2201,30/01/07,13,32.88
OTA2201,30/01/07,14,35.09
OTA2201,30/01/07,15,34.31
OTA2201,30/01/07,16,35.5
OTA2201,30/01/07,17,29.72
OTA2201,30/01/07,18,33.63
OTA2201,30/01/07,19,34.52
OTA2201,30/01/07,20,34.56
OTA2201,30/01/07,21,34.58
OTA2201,30/01/07,22,34.02
OTA2201,30/01/07,23,34.76
OTA2201,30/01/07,24,39.42
OTA2201,30/01/07,25,29.52
OTA2201,30/01/07,26,29.44
OTA2201,30/01/07,27,28.29
OTA2201,30/01/07,28,26.89
OTA2201,30/01/07,29,27
OTA2201,30/01/07,30,29.64
OTA2201,30/01/07,31,29.64
OTA2201,30/01/07,32,32.78
OTA2201,30/01/07,33,26.98
OTA2201,30/01/07,34,26.5
OTA2201,30/01/07,35,25.9
OTA2201,30/01/07,36,25.4
OTA2201,30/01/07,37,24.43
OTA2201,30/01/07,38,25.01
OTA2201,30/01/07,39,25.61
OTA2201,30/01/07,40,24.96
OTA2201,30/01/07,41,25.17
OTA2201,30/01/07,42,25.6
OTA2201,30/01/07,43,26.22
OTA2201,30/01/07,44,32.89
OTA2201,30/01/07,45,33.53
OTA2201,30/01/07,46,31.84
OTA2201,30/01/07,47,31.68
OTA2201,30/01/07,48,24.53
OTA2201,31/01/07,1,29.17
OTA2201,31/01/07,2,28.61
OTA2201,31/01/07,3,25.14
OTA2201,31/01/07,4,28.12
OTA2201,31/01/07,5,29.86
OTA2201,31/01/07,6,25.31
OTA2201,31/01/07,7,29.15
OTA2201,31/01/07,8,29.27
OTA2201,31/01/07,9,29.23
OTA2201,31/01/07,10,25.32
OTA2201,31/01/07,11,29.32
OTA2201,31/01/07,12,29.75
OTA2201,31/01/07,13,29.49
OTA2201,31/01/07,14,31.24
OTA2201,31/01/07,15,32.88
OTA2201,31/01/07,16,39.43
OTA2201,31/01/07,17,34.7
OTA2201,31/01/07,18,34.65
OTA2201,31/01/07,19,35.24
OTA2201,31/01/07,20,34.1
OTA2201,31/01/07,21,34.02
OTA2201,31/01/07,22,36.54
OTA2201,31/01/07,23,34.33
OTA2201,31/01/07,24,34.09
OTA2201,31/01/07,25,33.75
OTA2201,31/01/07,26,33.49
OTA2201,31/01/07,27,34.07
OTA2201,31/01/07,28,33.99
OTA2201,31/01/07,29,34.61
OTA2201,31/01/07,30,34.66
OTA2201,31/01/07,31,34.69
OTA2201,31/01/07,32,39.47
OTA2201,31/01/07,33,34.69
OTA2201,31/01/07,34,34.87
OTA2201,31/01/07,35,34.51
OTA2201,31/01/07,36,34.49
OTA2201,31/01/07,37,33.57
OTA2201,31/01/07,38,34.46
OTA2201,31/01/07,39,34.3
OTA2201,31/01/07,40,32.12
OTA2201,31/01/07,41,29.93
OTA2201,31/01/07,42,30.76
OTA2201,31/01/07,43,34.92
OTA2201,31/01/07,44,34.28
OTA2201,31/01/07,45,33.77
OTA2201,31/01/07,46,33.55
OTA2201,31/01/07,47,33.11
OTA2201,31/01/07,48,32.72
OTA2201,1/02/07,1,34.26
OTA2201,1/02/07,2,28.68
OTA2201,1/02/07,3,28.66
OTA2201,1/02/07,4,19.37
OTA2201,1/02/07,5,22.52
OTA2201,1/02/07,6,19.32
OTA2201,1/02/07,7,19.74
OTA2201,1/02/07,8,22.56
OTA2201,1/02/07,9,19.74
OTA2201,1/02/07,10,19.73
OTA2201,1/02/07,11,21.27
OTA2201,1/02/07,12,20.27
OTA2201,1/02/07,13,27.42
OTA2201,1/02/07,14,26.54
OTA2201,1/02/07,15,27.72
OTA2201,1/02/07,16,28.19
OTA2201,1/02/07,17,34.75
OTA2201,1/02/07,18,37.94
OTA2201,1/02/07,19,39.53
OTA2201,1/02/07,20,37.43
OTA2201,1/02/07,21,39.44
OTA2201,1/02/07,22,41.51
OTA2201,1/02/07,23,41.73
OTA2201,1/02/07,24,41.61
OTA2201,1/02/07,25,41.08
OTA2201,1/02/07,26,41.33
OTA2201,1/02/07,27,42
OTA2201,1/02/07,28,40.1
OTA2201,1/02/07,29,40.02
OTA2201,1/02/07,30,40.02
OTA2201,1/02/07,31,40.02
OTA2201,1/02/07,32,41.65
OTA2201,1/02/07,33,40.02
OTA2201,1/02/07,34,41.95
OTA2201,1/02/07,35,41.45
OTA2201,1/02/07,36,40.02
OTA2201,1/02/07,37,37.11
OTA2201,1/02/07,38,36.79
OTA2201,1/02/07,39,36.29
OTA2201,1/02/07,40,27.49
OTA2201,1/02/07,41,27.46
OTA2201,1/02/07,42,30.06
OTA2201,1/02/07,43,33.79
OTA2201,1/02/07,44,33.78
OTA2201,1/02/07,45,35.26
OTA2201,1/02/07,46,30.9
OTA2201,1/02/07,47,29.72
OTA2201,1/02/07,48,25.82
OTA2201,2/02/07,1,28.17
OTA2201,2/02/07,2,23.4
OTA2201,2/02/07,3,27.64
OTA2201,2/02/07,4,23.4
OTA2201,2/02/07,5,23.31
OTA2201,2/02/07,6,22.03
OTA2201,2/02/07,7,22.32
OTA2201,2/02/07,8,22.34
OTA2201,2/02/07,9,22.17
OTA2201,2/02/07,10,23.4
